0,^ 是 不 是 ^,*,*,是不是,KG_Pre.aiml
0,^ 是 ^ 吗 ^,*,*,是不是,KG_Pre.aiml
0,^ 有 没 有 ^,*,*,有没有,KG_Pre.aiml
0,^ 有 ^ 吗 ^,*,*,有没有,KG_Pre.aiml
